"","samp_id","meas_yr","Age","LateSuc_sp","Species_Div","MaxHgt","Special_Att","MaxDBH","DBH_CV","Hght_CV","DeadFallen_bio","DeadStand_bio","Live_bio","LargeTreesDen","TreeDen","CExyz","CVHeight","FD","CRugos","MADHeight","FHD","CANCOV","Hght_Max","outlier","SI","BEC","AOI","year","IMAT","Stand_Age","Productivity","Age_Productivity","Old_prod","ogi_cluster","BECsubzone","BECzone","PC1","PC2","PC3"
"410","4571_0065_VRI",2006,-0.765601826152098,0.18311256808363,1.04959880872699,-0.994222650174061,-1.05645465393178,1.8094203460852,2.24983845229149,1.53167833623247,1.08616988033042,-0.63855928329829,-0.346704144428973,0.753131684121132,0.282709784231394,-0.00304875289269072,-0.575783234906143,-0.123086049085537,-0.880367089453552,-0.673005940082645,0.396920580126868,0.548097907310041,-0.474402467232074,FALSE,1.37591852508031,"CWHvm1","AOI",2019,0.938851794788462,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","High","CWHvm","CWH",1.71025789861271,1.74880044785396,1.24416649494725
"411","4571_0066_VRI",2006,0.53742218596603,0.411899839191362,-0.0498375617045676,1.3833790089623,-0.798175516170857,2.27306588034453,-0.0586248696023089,0.94170814508108,-0.488623441549794,0.91289419828391,4.22590568531497,1.7810299482401,-0.64175145422965,0.764934199872014,0.751723460138791,-0.724590411858107,1.49271877538153,2.30366446668855,1.14882621017052,-0.325413517116343,1.42690824980725,FALSE,0.582496136811787,"CWHvm1","AOI",2019,1.99505675761066,">250yrs","High-Prod","High-Prod_>250yrs","High-Prod_>250yrs","Very-high","CWHvm","CWH",3.89080634495007,-2.15149635844273,0.740478758851114
"412","4571_0068_VRI",2006,-0.745796441531277,0.411899839191362,-0.392422099586396,-0.809051181393971,-1.31473379169271,-0.964693101575231,-1.79742118222015,-1.20998498472713,-0.488623441549794,-0.63855928329829,-0.60426556157216,-0.367591451756808,-0.623210802357429,0.115964887257427,-0.484347878481813,0.0382366349513092,-0.918775132324695,-0.468449548242161,0.314954570543942,0.59549642942064,-0.491364687740941,FALSE,1.27477163804143,"CWHvm1","AOI",2019,-1.26530185510265,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","Low","CWHvm","CWH",-2.33304902880141,-1.13925392223547,0.706114619386789
"413","4571_0073_VRI",2006,-0.559033523870008,0.411899839191362,-0.19610091462068,0.420487371305829,-0.573584961596138,0.247769069605028,-1.60702325024659,-1.87565556656754,-0.488623441549794,-0.63855928329829,0.968200676080875,-0.367591451756808,-1.24830556809414,0.366716642779119,-0.25537770581356,-0.924392818335577,0.122814604466666,0.243721180131909,0.727092033876738,0.339488568015556,0.468542791056284,FALSE,1.52192549216794,"CWHxm2","AOI",2024,-0.611678591284061,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHxm","CWH",-0.676863496581521,-2.09808224500862,-0.0728875878306707
"414","4571_0077_VRI",2006,-0.694726775442325,0.411899839191362,0.656548925052953,-0.742389452633138,-1.31473379169271,-0.927834251571351,0.412226672272544,0.450288773705409,-0.488623441549794,-0.63855928329829,-0.753391669371697,-0.367591451756808,0.862900133127442,0.43493084990895,0.407309131166598,1.26487553396868,0.582650474754715,0.0549138583418004,0.108875213787724,0.295955234880067,0.076869699306091,FALSE,-0.492409346039659,"CWHmm1","AOI",2023,-0.740777694923267,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","Low","CWHmm","CWH",-1.37869770087562,0.856004819788086,1.79296444647489
"415","4571_0081_VRI",2006,-0.625668058034861,0.279511586164053,-0.296765444928412,-0.468335678838605,-1.04415564737174,-0.642663148909754,-1.48352193872728,-1.45029371609611,-0.488623441549794,-0.63855928329829,0.1919100858675,-0.367591451756808,-0.738228534700998,0.139510050244535,0.241240255581989,1.04426597747012,0.0584831825585229,0.0651614168955555,-0.0306083926368429,0.245738427858803,-0.308635312259059,FALSE,0.68480988429157,"CWHvm1","AOI",2019,-1.00241870444407,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-1.72322170872617,-1.46629434418607,0.453563590546221
"416","4571_0087_VRI",2006,-0.4698996673585,0.411899839191362,-1.65104166666667,-0.431301385082587,-0.922861996469235,-0.729960425234732,-1.85900869951326,-1.9025547834067,0.137632855286885,-0.63855928329829,0.246108503273502,-0.367591451756808,-0.796430640179153,0.0576683993792162,-0.285302289342625,-0.164591079974831,-0.454141222838777,-0.247476461604928,0.0353567647582166,0.445756949966782,-0.610100231303007,FALSE,-0.157335285809239,"CWHxm1","AOI",2024,-1.0665504897083,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Low","CWHxm","CWH",-1.95256711804143,-1.6499008541611,-0.0104678511926775
"417","4571_0090_VRI",2006,-0.671903398970792,0.411899839191362,-0.893712493611047,-0.223909340048885,-0.893834456082311,-0.570885388375883,-1.87081839527945,-1.22137800401047,1.62630696811104,-0.63855928329829,1.24483107524063,-0.367591451756808,-0.742551590921189,0.809991039521819,-0.0427799115542592,1.16858536817725,1.94167405361483,0.40254241092472,-0.26130819371764,0.180668556663519,0.316653816499614,FALSE,1.4422864431151,"CWHvm1","AOI",2023,-0.252128599240904,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","Moderate","CWHvm","CWH",-0.886830200888691,-1.37813749841686,0.305041867095685
"419","4571_0099_VRI",2006,-0.462382860886962,0.13764429785008,1.83651117451155,0.368639360047404,-1.04415564737174,1.45635136183751,0.535720206135065,0.796260534478821,-0.0454957105980279,-0.20196117786393,1.20176673152199,1.332427101826,-0.63579559866201,0.468151960717293,0.577736475102267,1.10880961751312,0.80349537442558,0.341303007573978,-0.0598025688187418,0.0370662936502795,0.211025443330763,FALSE,-0.280674307377866,"CWHvm1","AOI",2023,1.17130085591318,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHvm","CWH",2.17238272126377,-0.559662716213088,1.10574644268524
"421","4571_0107_VRI",2007,0.818763537231998,0.411899839191362,1.19306127450364,0.183467891267314,-0.367710286569313,1.22743850391868,-0.13607198413477,-0.603412532975409,-0.488623441549794,-0.63855928329829,3.27958749024592,5.4604374032795,-0.485506954161198,0.746193686126419,-0.195660962487153,0.742630994081358,0.775086891632503,-0.0536582156870032,0.295959428971158,0.650901695113865,0.601927525057825,FALSE,-1.41891945690706,"CWHvm2","AOI",2023,2.71043835518023,">250yrs","Low-Prod","Low-Prod_>250yrs","Low-Prod_>250yrs","Very-high","CWHvm","CWH",3.38260512776698,-4.40678540810391,0.925291745193738
